-2.5,1.5,0.523455,-5.09048e-05
-2.51841,1.49233,0.524942,-0.0548586
-2.53682,1.48467,0.526429,-0.109666
-2.55524,1.477,0.527916,-0.164474
-2.57365,1.46933,0.529403,-0.219282
-2.59206,1.46167,0.53089,-0.27409
-2.61047,1.454,0.532377,-0.328897
-2.62889,1.44633,0.533864,-0.383705
-2.6473,1.43867,0.535351,-0.438513
-2.66571,1.431,0.536837,-0.493321
-2.68412,1.42333,0.538324,-0.548128
-2.70253,1.41567,0.539811,-0.602936
-2.72095,1.408,0.541298,-0.657744
-2.73936,1.40033,0.542785,-0.712552
-2.75777,1.39267,0.544272,-0.767359
-2.77618,1.385,0.545759,-0.822167
-2.7946,1.37733,0.547246,-0.876975
-2.81301,1.36967,0.548733,-0.931782
-2.83142,1.362,0.55022,-0.98659
-2.84983,1.35433,0.551707,-1.0414
-2.86824,1.34666,0.553194,-1.09621
-2.88666,1.339,0.554681,-1.15101
-2.90507,1.33133,0.556168,-1.20582
-2.92348,1.32366,0.557655,-1.26063
-2.94189,1.316,0.559142,-1.31544
-2.96031,1.30833,0.560628,-1.37024
-2.97872,1.30066,0.562115,-1.42505
-2.99713,1.293,0.563602,-1.47986
-3.01554,1.28533,0.565089,-1.53467
-3.03395,1.27766,0.566576,-1.58948
-3.05237,1.27,0.568063,-1.64428
-3.07078,1.26233,0.56955,-1.69909
-3.08919,1.25466,0.571037,-1.7539
-3.1076,1.247,0.572524,-1.80871
-3.12602,1.23933,0.574011,-1.86351
-3.14443,1.23166,0.575498,-1.91832
-3.16284,1.224,0.576985,-1.97313
-3.18125,1.21633,0.578472,-2.02794
-3.19966,1.20866,0.579959,-2.08275
-3.21808,1.201,0.581446,-2.13755
-3.23649,1.19333,0.582933,-2.19236
-3.2549,1.18566,0.58442,-2.24717
-3.27331,1.178,0.585906,-2.30198
-3.29172,1.17033,0.587393,-2.35678
-3.31014,1.16266,0.58888,-2.41159
-3.32855,1.155,0.590367,-2.4664
-3.34696,1.14733,0.591854,-2.52121
-3.36537,1.13966,0.593341,-2.57601
-3.38379,1.132,0.594828,-2.63082
-3.4022,1.12433,0.596315,-2.68563
-3.42061,1.11666,0.597802,-2.74044
-3.41634,1.13577,0.601883,-2.78418
-3.41208,1.15488,0.605963,-2.82792
-3.40781,1.17399,0.610044,-2.87166
-3.40354,1.1931,0.614125,-2.9154
-3.39927,1.2122,0.618206,-2.95914
-3.39501,1.23131,0.622286,-3.00288
-3.39074,1.25042,0.626367,-3.04662
-3.38647,1.26953,0.630448,-3.09036
-3.3822,1.28864,0.634529,-3.13409
-3.37793,1.30775,0.638609,3.10535
-3.37367,1.32686,0.64269,3.06161
-3.3694,1.34596,0.646771,3.01787
-3.36513,1.36507,0.650852,2.97413
-3.36086,1.38418,0.654932,2.93039
-3.3566,1.40329,0.659013,2.88665
-3.35233,1.4224,0.663094,2.84291
-3.34806,1.44151,0.667175,2.79917
-3.34379,1.46062,0.671255,2.75543
-3.33953,1.47972,0.675336,2.71169
-3.33526,1.49883,0.679417,2.66795
-3.33099,1.51794,0.683497,2.62421
-3.32672,1.53705,0.687578,2.58048
-3.32246,1.55616,0.691659,2.53674
-3.31819,1.57527,0.69574,2.493
-3.31392,1.59437,0.69982,2.44926
-3.30965,1.61348,0.703901,2.40552
-3.30539,1.63259,0.707982,2.36178
-3.30112,1.6517,0.712063,2.31804
-3.29685,1.67081,0.716143,2.2743
-3.29258,1.68992,0.720224,2.23056
-3.28832,1.70903,0.724305,2.18682
-3.28405,1.72813,0.728386,2.14308
-3.27978,1.74724,0.732466,2.09934
-3.27551,1.76635,0.736547,2.0556
-3.27125,1.78546,0.740628,2.01186
-3.26698,1.80457,0.744709,1.96812
-3.26271,1.82368,0.748789,1.92438
-3.25844,1.84279,0.75287,1.88064
-3.25418,1.86189,0.756951,1.8369
-3.24991,1.881,0.761032,1.79316
-3.24564,1.90011,0.765112,1.74942
-3.24137,1.91922,0.769193,1.70568
-3.23711,1.93833,0.773274,1.66194
-3.23284,1.95744,0.777354,1.6182
-3.22857,1.97655,0.781435,1.57446
-3.2243,1.99565,0.785516,1.53072
-3.22004,2.01476,0.789597,1.48698
-3.21577,2.03387,0.793677,1.44324
-3.2115,2.05298,0.797758,1.39951
-3.20723,2.07209,0.801839,1.35577
-3.20297,2.0912,0.80592,1.35577
-3.1987,2.1103,0.81,1.35577
-3.19443,2.12941,0.814081,1.35577
-3.19016,2.14852,0.818162,1.35577
-3.1859,2.16763,0.822243,1.35577
-3.18163,2.18674,0.826323,1.35577
-3.17736,2.20585,0.830404,1.35577
-3.17309,2.22496,0.834485,1.35577
-3.16882,2.24406,0.838566,1.35577
-3.16456,2.26317,0.842646,1.35577
-3.16029,2.28228,0.846727,1.35577
-3.15602,2.30139,0.850808,1.35577
-3.15175,2.3205,0.854888,1.35577
-3.14749,2.33961,0.858969,1.35577
-3.14322,2.35872,0.86305,1.35577
-3.13895,2.37782,0.867131,1.35577
-3.13468,2.39693,0.871211,1.35577
-3.13042,2.41604,0.875292,1.35577
-3.12615,2.43515,0.879373,1.35577
-3.12188,2.45426,0.883454,1.35577
-3.11761,2.47337,0.887534,1.35577
-3.11335,2.49248,0.891615,1.35577
-3.10908,2.51158,0.895696,1.35577
-3.10481,2.53069,0.899777,1.35577
-3.10054,2.5498,0.903857,1.35577
-3.09628,2.56891,0.907938,1.35577
-3.09201,2.58802,0.912019,1.35577
-3.08774,2.60713,0.9161,1.35577
-3.08347,2.62623,0.92018,1.35577
-3.07921,2.64534,0.924261,1.35577
-3.07494,2.66445,0.928342,1.35577
-3.07067,2.68356,0.932422,1.35577
-3.0664,2.70267,0.936503,1.35577
-3.06214,2.72178,0.940584,1.35577
-3.05787,2.74089,0.944665,1.35577
-3.0536,2.75999,0.948745,1.35577
-3.04933,2.7791,0.952826,1.35577
-3.04507,2.79821,0.956907,1.35577
-3.0408,2.81732,0.960988,1.35577
-3.03653,2.83643,0.965068,1.35577
-3.03226,2.85554,0.969149,1.35577
-3.028,2.87465,0.97323,1.35577
-3.02373,2.89375,0.977311,1.35577
-3.01946,2.91286,0.981391,1.35577
-3.01519,2.93197,0.985472,1.35577
-3.01093,2.95108,0.989553,1.35577
-3.00666,2.97019,0.993634,1.35577
-3.00239,2.9893,0.997714,1.35577
-3,3,1,1.35577
-3.00248,2.98015,1,1.29475
-3.00496,2.96031,1,1.23373
-3.00744,2.94046,1,1.17271
-3.00992,2.92062,1,1.11169
-3.0124,2.90077,1,1.05067
-3.01488,2.88093,1,0.989655
-3.01736,2.86108,1,0.928637
-3.01985,2.84124,1,0.867619
-3.02233,2.82139,1,0.8066
-3.02481,2.80154,1,0.745582
-3.02729,2.7817,1,0.684564
-3.02977,2.76185,1,0.623545
-3.03225,2.74201,1,0.562527
-3.03473,2.72216,1,0.501509
-3.03721,2.70232,1,0.44049
-3.03969,2.68247,1,0.379472
-3.04217,2.66263,1,0.318454
-3.04465,2.64278,1,0.257435
-3.04713,2.62293,1,0.196417
-3.04961,2.60309,1,0.135399
-3.05209,2.58324,1,0.0743804
-3.05458,2.5634,1,0.0133621
-3.05706,2.54355,1,-0.0476563
-3.05954,2.52371,1,-0.108675
-3.06202,2.50386,1,-0.169693
-3.0645,2.48402,1,-0.230711
-3.06698,2.46417,1,-0.29173
-3.06946,2.44432,1,-0.352748
-3.07194,2.42448,1,-0.413766
-3.07442,2.40463,1,-0.474785
-3.0769,2.38479,1,-0.535803
-3.07938,2.36494,1,-0.596821
-3.08186,2.3451,1,-0.65784
-3.08434,2.32525,1,-0.718858
-3.08682,2.30541,1,-0.779876
-3.08931,2.28556,1,-0.840895
-3.09179,2.26571,1,-0.901913
-3.09427,2.24587,1,-0.962931
-3.09675,2.22602,1,-1.02395
-3.09923,2.20618,1,-1.08497
-3.10171,2.18633,1,-1.14599
-3.10419,2.16649,1,-1.207
-3.10667,2.14664,1,-1.26802
-3.10915,2.1268,1,-1.32904
-3.11163,2.10695,1,-1.39006
-3.11411,2.0871,1,-1.45108
-3.11659,2.06726,1,-1.5121
-3.11907,2.04741,1,-1.57311
-3.12155,2.02757,1,-1.63413
-3.12403,2.00772,1,-1.69515
-3.12652,1.98788,1,-1.69515
-3.129,1.96803,1,-1.69515
-3.13148,1.94819,1,-1.69515
-3.13396,1.92834,1,-1.69515
-3.13644,1.90849,1,-1.69515
-3.13892,1.88865,1,-1.69515
-3.1414,1.8688,1,-1.69515
-3.14388,1.84896,1,-1.69515
-3.14636,1.82911,1,-1.69515
-3.14884,1.80927,1,-1.69515
-3.15132,1.78942,1,-1.69515
-3.1538,1.76958,1,-1.69515
-3.15628,1.74973,1,-1.69515
-3.15876,1.72988,1,-1.69515
-3.16125,1.71004,1,-1.69515
-3.16373,1.69019,1,-1.69515
-3.16621,1.67035,1,-1.69515
-3.16869,1.6505,1,-1.69515
-3.17117,1.63066,1,-1.69515
-3.17365,1.61081,1,-1.69515
-3.17613,1.59097,1,-1.69515
-3.17861,1.57112,1,-1.69515
-3.18109,1.55127,1,-1.69515
-3.18357,1.53143,1,-1.69515
-3.18605,1.51158,1,-1.69515
-3.18853,1.49174,1,-1.69515
-3.19101,1.47189,1,-1.69515
-3.19349,1.45205,1,-1.69515
-3.19597,1.4322,1,-1.69515
-3.19846,1.41236,1,-1.69515
-3.20094,1.39251,1,-1.69515
-3.20342,1.37266,1,-1.69515
-3.2059,1.35282,1,-1.69515
-3.20838,1.33297,1,-1.69515
-3.21086,1.31313,1,-1.69515
-3.21334,1.29328,1,-1.69515
-3.21582,1.27344,1,-1.69515
-3.2183,1.25359,1,-1.69515
-3.22078,1.23375,1,-1.69515
-3.22326,1.2139,1,-1.69515
-3.22574,1.19405,1,-1.69515
-3.22822,1.17421,1,-1.69515
-3.2307,1.15436,1,-1.69515
-3.23319,1.13452,1,-1.69515
-3.23567,1.11467,1,-1.69515
-3.23815,1.09483,1,-1.69515
-3.24063,1.07498,1,-1.69515
-3.24311,1.05514,1,-1.69515
-3.24559,1.03529,1,-1.69515
-3.24807,1.01544,1,-1.69515
-3.25055,0.995599,1,-1.69515
-3.25303,0.975753,1,-1.69515
-3.25551,0.955908,1,-1.69515
-3.25799,0.936062,1,-1.69515
-3.26047,0.916216,1,-1.69515
-3.26295,0.896371,1,-1.69515
-3.26543,0.876525,1,-1.69515
-3.26792,0.85668,1,-1.69515
-3.2704,0.836834,1,-1.69515
-3.27288,0.816989,1,-1.69515
-3.27536,0.797143,1,-1.69515
-3.27784,0.777298,1,-1.69515
-3.28032,0.757452,1,-1.69515
-3.2828,0.737606,1,-1.69515
-3.28528,0.717761,1,-1.69515
-3.28776,0.697915,1,-1.69515
-3.29024,0.67807,1,-1.69515
-3.29272,0.658224,1,-1.69515
-3.2952,0.638379,1,-1.69515
-3.29768,0.618533,1,-1.69515
-3.30016,0.598688,1,-1.69515
-3.30264,0.578842,1,-1.69515
-3.30513,0.558996,1,-1.69515
-3.30761,0.539151,1,-1.69515
-3.31009,0.519305,1,-1.69515
-3.31257,0.49946,1,-1.69515
-3.31505,0.479614,1,-1.69515
-3.31753,0.459769,1,-1.69515
-3.32001,0.439923,1,-1.69515
-3.32249,0.420078,1,-1.69515
-3.32497,0.400232,1,-1.69515
-3.32745,0.380386,1,-1.69515
-3.32993,0.360541,1,-1.69515
-3.33241,0.340695,1,-1.69515
-3.33489,0.32085,1,-1.69515
-3.33737,0.301004,1,-1.69515
-3.33986,0.281159,1,-1.69515
-3.34234,0.261313,1,-1.69515
-3.34482,0.241468,1,-1.69515
-3.3473,0.221622,1,-1.69515
-3.34978,0.201776,1,-1.69515
-3.35226,0.181931,1,-1.69515
-3.35474,0.162085,1,-1.69515
-3.35722,0.14224,1,-1.69515
-3.3597,0.122394,1,-1.69515
-3.36218,0.102549,1,-1.69515
-3.36466,0.082703,1,-1.69515
-3.36714,0.0628575,1,-1.69515
-3.36962,0.0430119,1,-1.69515
-3.3721,0.0231664,1,-1.69515
-3.37458,0.00332081,1,-1.69515
-3.37707,-0.0165247,1,-1.69515
-3.37955,-0.0363703,1,-1.69515
-3.38203,-0.0562159,1,-1.69515
-3.38451,-0.0760614,1,-1.69515
-3.38699,-0.095907,1,-1.69515
-3.38947,-0.115753,1,-1.69515
-3.39195,-0.135598,1,-1.69515
-3.39443,-0.155444,1,-1.69515
-3.39691,-0.175289,1,-1.69515
-3.39939,-0.195135,1,-1.69515
-3.40187,-0.21498,1,-1.69515
-3.40435,-0.234826,1,-1.69515
-3.40683,-0.254671,1,-1.69515
-3.40931,-0.274517,1,-1.69515
-3.4118,-0.294363,1,-1.69515
-3.41428,-0.314208,1,-1.69515
-3.41676,-0.334054,1,-1.69515
-3.41924,-0.353899,1,-1.69515
-3.42172,-0.373745,1,-1.69515
-3.4242,-0.39359,1,-1.69515
-3.42668,-0.413436,1,-1.69515
-3.42916,-0.433281,1,-1.69515
-3.43164,-0.453127,1,-1.69515
-3.43412,-0.472973,1,-1.69515
-3.4366,-0.492818,1,-1.69515
-3.43908,-0.512664,1,-1.69515
-3.44156,-0.532509,1,-1.69515
-3.44404,-0.552355,1,-1.69515
-3.44653,-0.5722,1,-1.69515
-3.44901,-0.592046,1,-1.69515
-3.45149,-0.611891,1,-1.69515
-3.45397,-0.631737,1,-1.69515
-3.45645,-0.651583,1,-1.69515
-3.45893,-0.671428,1,-1.69515
-3.46141,-0.691274,1,-1.69515
-3.46389,-0.711119,1,-1.69515
-3.46637,-0.730965,1,-1.69515
-3.46885,-0.75081,1,-1.69515
-3.47133,-0.770656,1,-1.69515
-3.47381,-0.790501,1,-1.69515
-3.47629,-0.810347,1,-1.69515
-3.47877,-0.830193,1,-1.69515
-3.48125,-0.850038,1,-1.69515
-3.48374,-0.869884,1,-1.69515
-3.48622,-0.889729,1,-1.69515
-3.4887,-0.909575,1,-1.69515
-3.49118,-0.92942,1,-1.69515
-3.49366,-0.949266,1,-1.69515
-3.49614,-0.969112,1,-1.69515
-3.49862,-0.988957,1,-1.69515
-3.5011,-1.0088,1,-1.69515
-3.50358,-1.02865,1,-1.69515
-3.50606,-1.04849,1,-1.69515
-3.50854,-1.06834,1,-1.69515
-3.51102,-1.08818,1,-1.69515
-3.5135,-1.10803,1,-1.69515
-3.51598,-1.12788,1,-1.69515
-3.51847,-1.14772,1,-1.69515
-3.52095,-1.16757,1,-1.69515
-3.52343,-1.18741,1,-1.69515
-3.52591,-1.20726,1,-1.69515
-3.52839,-1.2271,1,-1.69515
-3.53087,-1.24695,1,-1.69515
-3.53335,-1.26679,1,-1.69515
-3.53583,-1.28664,1,-1.69515
-3.53831,-1.30649,1,-1.69515
-3.54079,-1.32633,1,-1.69515
-3.54327,-1.34618,1,-1.69515
-3.54575,-1.36602,1,-1.69515
