-7.36512e-14,2.82674e-11,0.13,-1.86628e-17
-7.36507e-14,2.82674e-11,0.13,-2.37808e-17
-7.36515e-14,2.82674e-11,0.13,-2.88175e-17
-7.36519e-14,2.82674e-11,0.13,-3.39163e-17
-7.36534e-14,2.82674e-11,0.13,-3.9038e-17
-7.36532e-14,2.82674e-11,0.13,-4.40611e-17
-7.36538e-14,2.82674e-11,0.13,-4.90978e-17
-7.36546e-14,2.82674e-11,0.13,-5.41722e-17
-7.36548e-14,2.82674e-11,0.13,-5.91529e-17
-7.36553e-14,2.82674e-11,0.13,-6.42777e-17
-7.36545e-14,2.82674e-11,0.13,-6.9343e-17
-7.36531e-14,2.82674e-11,0.13,-7.43639e-17
-7.36524e-14,2.82674e-11,0.13,-7.94472e-17
-7.36523e-14,2.82674e-11,0.13,-8.45081e-17
-7.36517e-14,2.82674e-11,0.13,-8.95648e-17
-7.36512e-14,2.82674e-11,0.13,-9.46887e-17
-7.36507e-14,2.82674e-11,0.13,-9.9655e-17
-7.36513e-14,2.82674e-11,0.13,-1.04742e-16
8.24808e-07,6.79327e-11,0.148346,-8.62262e-14
5.87367e-05,1.6736e-08,0.304248,5.1963e-12
0.000187798,1.5217e-07,0.514251,7.60763e-11
0.000268418,4.85527e-07,0.704021,6.59944e-11
0.000291021,7.9009e-07,0.847752,-0.00245462
0.000285087,-1.74316e-06,0.94454,-0.0251277
0.000275772,-1.04095e-05,1.00143,-0.0622079
0.00027266,-2.29685e-05,1.03012,-0.104812
0.000276022,-3.62538e-05,1.0418,-0.149153
0.000282943,-5.30121e-05,1.04494,-0.208957
0.000288389,-7.64174e-05,1.04286,-0.278067
0.000288947,-9.9124e-05,1.03872,-0.347375
0.000286793,-0.000117526,1.03521,-0.414564
0.000282477,-0.000137866,1.03309,-0.493061
0.000273442,-0.000162338,1.03108,-0.57545
0.000260306,-0.000183832,1.02923,-0.653905
0.000247091,-0.000200293,1.02826,-0.725755
0.000233224,-0.0002168,1.0287,-0.805637
0.000214851,-0.000236826,1.02861,-0.888982
0.000193877,-0.000253688,1.02804,-0.968061
0.000174693,-0.000265791,1.02801,-1.04114
0.000154763,-0.000278219,1.02883,-1.12276
0.000130096,-0.000291933,1.02886,-1.20687
0.000104817,-0.000301375,1.02826,-1.28613
8.30494e-05,-0.000306919,1.02825,-1.35949
6.00832e-05,-0.000312687,1.02897,-1.44143
3.23826e-05,-0.000317943,1.02891,-1.5254
5.48768e-06,-0.000318962,1.02826,-1.60421
-1.67117e-05,-0.000317376,1.02796,-1.67565
-3.8833e-05,-0.000315553,1.02872,-1.75475
-6.6166e-05,-0.000312291,1.02876,-1.83712
-9.21092e-05,-0.000305226,1.0282,-1.91516
-0.000113094,-0.000296909,1.02805,-1.98682
-0.000134354,-0.000288245,1.02887,-2.06687
-0.000159458,-0.000276613,1.0289,-2.14999
