4.21279,-1.6216,0.675891,0.851785,17.0654,3.55415,-2.35243,0.496799,-0.836868,0
4.86042,-2.37746,0.57976,-0.866323,16.1689,4.21279,-1.6216,0.675891,0.851785,17.0654
5.48529,-1.66967,0.90926,0.895831,16.6343,4.86042,-2.37746,0.57976,-0.866323,16.1689
5.71626,-1.42959,0.853092,0.81805,16.7525,5.48529,-1.66967,0.90926,0.895831,16.6343
3.38772,-3.22993,0.946574,-1.73801,15.5849,3.55415,-2.35243,0.496799,-0.836868,0
3.04848,-4.12242,1.24386,-1.9169,146.992,3.38772,-3.22993,0.946574,-1.73801,15.5849
3.87776,-4.65995,1.091,-0.592981,141.206,3.04848,-4.12242,1.24386,-1.9169,146.992
2.62857,-1.99478,0.6208,2.75337,16.8072,3.55415,-2.35243,0.496799,-0.836868,0
4.47087,-5.44917,1.2502,-0.935881,132.592,3.87776,-4.65995,1.091,-0.592981,141.206
2.05122,-4.07646,1.30182,3.06755,146.878,3.04848,-4.12242,1.24386,-1.9169,146.992
5.67618,-2.33422,1.63172,-1.37873,159.201,5.48529,-1.66967,0.90926,0.895831,16.6343
2.60248,-3.07306,1.54557,2.47387,157.202,3.38772,-3.22993,0.946574,-1.73801,15.5849
5.32134,-4.93874,1.37735,0.553928,135.825,4.47087,-5.44917,1.2502,-0.935881,132.592
6.18363,-4.97172,1.88268,-0.531012,132.648,5.32134,-4.93874,1.37735,0.553928,135.825
5.20556,-2.91237,2.29824,-2.06079,154.545,5.67618,-2.33422,1.63172,-1.37873,159.201
3.60496,-3.85594,1.10661,0.494092,149.455,3.04848,-4.12242,1.24386,-1.9169,146.992
3.18205,-2.31242,1.42879,0.925298,164.958,2.60248,-3.07306,1.54557,2.47387,157.202
6.60284,-5.62371,1.25088,-1.13823,125.464,6.18363,-4.97172,1.88268,-0.531012,132.648
3.9904,-6.25169,1.60392,-2.07199,125.083,4.47087,-5.44917,1.2502,-0.935881,132.592
6.70962,-6.11721,2.11405,-1.46381,119.921,6.60284,-5.62371,1.25088,-1.13823,125.464
5.02622,-4.0378,1.6955,1.87037,145.07,5.32134,-4.93874,1.37735,0.553928,135.825
2.82895,-3.48657,1.91426,-1.18273,152.813,2.60248,-3.07306,1.54557,2.47387,157.202
6.28639,-3.02232,1.2391,-0.914466,150.685,5.67618,-2.33422,1.63172,-1.37873,159.201
3.11409,-1.85642,1.63709,1.70554,169.333,3.18205,-2.31242,1.42879,0.925298,164.958
4.9294,-6.58078,1.50396,-0.3511,120.584,3.9904,-6.25169,1.60392,-2.07199,125.083
4.63385,-3.62264,1.67538,2.32741,150.004,5.02622,-4.0378,1.6955,1.87037,145.07
3.59065,-2.9369,0.293823,-1.51187,15.8277,3.55415,-2.35243,0.496799,-0.836868,0
3.60397,-5.73708,2.36933,1.96755,129.74,3.9904,-6.25169,1.60392,-2.07199,125.083
4.91713,-3.16243,2.00225,-2.21068,153.434,5.20556,-2.91237,2.29824,-2.06079,154.545
4.57569,-5.54475,2.50635,0.238402,130.349,3.60397,-5.73708,2.36933,1.96755,129.74
5.34483,-4.28447,1.84201,-0.733074,141.744,5.02622,-4.0378,1.6955,1.87037,145.07
4.64132,-3.89361,1.93189,-1.55078,147.093,4.63385,-3.62264,1.67538,2.32741,150.004
6.80679,-2.82525,2.06997,1.02348,149.374,6.28639,-3.02232,1.2391,-0.914466,150.685
5.17262,-3.86245,0.721941,1.42387,146.636,5.02622,-4.0378,1.6955,1.87037,145.07
2.89078,-3.65989,1.25506,1.89931,151.605,3.04848,-4.12242,1.24386,-1.9169,146.992
1.95427,-3.68308,1.67067,1.74868,150.426,2.05122,-4.07646,1.30182,3.06755,146.878
3.27904,-6.06075,0.927527,2.36223,127.605,3.9904,-6.25169,1.60392,-2.07199,125.083
5.99064,-5.40331,1.12385,2.74777,129.572,6.60284,-5.62371,1.25088,-1.13823,125.464
2.91152,-4.12539,0.796813,-1.86809,146.97,3.04848,-4.12242,1.24386,-1.9169,146.992
6.87182,-1.84192,2.23979,1.50572,157.081,6.80679,-2.82525,2.06997,1.02348,149.374
3.41297,-3.78168,2.67045,-0.947124,148.558,2.82895,-3.48657,1.91426,-1.18273,152.813
5.55216,-1.55517,2.2463,1.69514,165.863,5.67618,-2.33422,1.63172,-1.37873,159.201
5.53852,-1.4699,0.713696,-2.45693,167.884,5.71626,-1.42959,0.853092,0.81805,16.7525
6.42281,-4.54597,0.844213,1.1239,136.182,5.99064,-5.40331,1.12385,2.74777,129.572
3.35352,-4.68786,0.584654,-2.3728,141.205,3.87776,-4.65995,1.091,-0.592981,141.206
6.57753,-2.09703,2.11109,-2.37094,156.695,6.87182,-1.84192,2.23979,1.50572,157.081
4.70863,-2.44001,2.33571,2.37997,160.3,5.20556,-2.91237,2.29824,-2.06079,154.545
2.31623,-6.31743,1.01191,-2.868,124.854,3.27904,-6.06075,0.927527,2.36223,127.605
1.33199,-6.42551,1.15186,-2.96383,122.662,2.31623,-6.31743,1.01191,-2.868,124.854
0.336955,-6.51026,1.0997,-3.04192,119.826,1.33199,-6.42551,1.15186,-2.96383,122.662
-0.576298,-6.10814,1.03437,2.72199,121.032,0.336955,-6.51026,1.0997,-3.04192,119.826
