4.18159,-5.35543,1.37449,0.261983,22.626,3.57016,-6.07812,1.69678,-2.38203,0
2.66608,-5.65942,1.61108,0.449842,21.5647,3.57016,-6.07812,1.69678,-2.38203,0
1.74066,-6.00199,1.44909,0.481195,20.6612,2.66608,-5.65942,1.61108,0.449842,21.5647
1.21854,-6.57598,2.0799,-2.07058,19.7989,1.74066,-6.00199,1.44909,0.481195,20.6612
4.0972,-6.53257,2.4149,-1.06545,21.0852,3.57016,-6.07812,1.69678,-2.38203,0
0.236646,-6.41685,1.97712,-1.35171,19.035,1.21854,-6.57598,2.0799,-2.07058,19.7989
-0.306892,-5.57751,1.96815,1.4615,18.7213,0.236646,-6.41685,1.97712,-1.35171,19.035
-1.12348,-5.98842,2.37353,0.644918,17.7776,-0.306892,-5.57751,1.96815,1.4615,18.7213
-1.8221,-5.59429,1.77638,1.30116,17.2696,-1.12348,-5.98842,2.37353,0.644918,17.7776
-0.836283,-6.25903,2.03365,1.42815,18.07,-1.12348,-5.98842,2.37353,0.644918,17.7776
-2.15308,-4.75449,2.20671,-2.93697,16.8982,-1.8221,-5.59429,1.77638,1.30116,17.2696
-2.437,-3.82374,2.43715,0.902955,16.4737,-2.15308,-4.75449,2.20671,-2.93697,16.8982
-3.03613,-3.02434,2.48189,-1.14566,15.7163,-2.437,-3.82374,2.43715,0.902955,16.4737
-2.3804,-2.27657,2.5861,1.56189,16.0569,-3.03613,-3.02434,2.48189,-1.14566,15.7163
5.03087,-6.30226,2.14065,-1.30683,21.1584,4.0972,-6.53257,2.4149,-1.06545,21.0852
