-0.21268,-0.273941,1.00085,-0.859251,17.9056,-0.865685,0.483412,1.00102,-0.859251,0
-0.355643,-1.20726,1.33022,-1.71425,18.4472,-0.21268,-0.273941,1.00085,-0.859251,17.9056
-0.0635776,-2.14914,1.16422,-1.27441,19.2424,-0.355643,-1.20726,1.33022,-1.71425,18.4472
-1.85512,0.351207,1.06059,-2.99607,16.3055,-0.865685,0.483412,1.00102,-0.859251,0
-2.60222,-0.284289,1.25547,-2.41449,160.981,-1.85512,0.351207,1.06059,-2.99607,16.3055
-3.25671,0.471125,1.28704,2.2843,151.3,-2.60222,-0.284289,1.25547,-2.41449,160.981
-0.123839,1.14305,0.88041,0.734978,16.8068,-0.865685,0.483412,1.00102,-0.859251,0
-4.14078,0.799328,1.61976,2.6553,141.994,-3.25671,0.471125,1.28704,2.2843,151.3
0.459547,1.91687,1.12712,0.947905,163.85,-0.123839,1.14305,0.88041,0.734978,16.8068
-3.09092,-1.15674,1.25478,-2.08139,160.987,-2.60222,-0.284289,1.25547,-2.41449,160.981
0.577426,2.90515,1.22409,1.45264,155.042,0.459547,1.91687,1.12712,0.947905,163.85
-4.59947,0.0142118,2.03592,-2.04732,141.687,-4.14078,0.799328,1.61976,2.6553,141.994
-3.59227,-2.02182,1.27146,-2.09596,159.374,-3.09092,-1.15674,1.25478,-2.08139,160.987
1.52844,3.13097,1.43521,0.314287,155.312,0.577426,2.90515,1.22409,1.45264,155.042
-0.129038,-3.14429,1.23765,-1.6363,195.728,-0.0635776,-2.14914,1.16422,-1.27441,19.2424
-5.57789,-0.119471,1.87836,-2.93346,133.697,-4.59947,0.0142118,2.03592,-2.04732,141.687
-5.95708,0.737833,1.53015,1.95971,126.786,-5.57789,-0.119471,1.87836,-2.93346,133.697
-1.36445,0.569585,1.06075,2.93439,16.5062,-0.865685,0.483412,1.00102,-0.859251,0
-3.998,1.76586,1.83292,1.42753,137.199,-4.14078,0.799328,1.61976,2.6553,141.994
-0.0516198,3.67921,1.1525,2.25112,145.607,0.577426,2.90515,1.22409,1.45264,155.042
-4.29299,2.34719,1.07462,1.87024,131.569,-3.998,1.76586,1.83292,1.42753,137.199
-0.129103,4.65847,1.33972,1.64836,136.126,-0.0516198,3.67921,1.1525,2.25112,145.607
-0.494108,5.51983,0.986408,1.94443,126.846,-0.129103,4.65847,1.33972,1.64836,136.126
2.44864,3.28176,1.07395,0.402223,155.224,1.52844,3.13097,1.43521,0.314287,155.312
-4.04539,-2.30306,1.73916,-2.26373,155.41,-3.59227,-2.02182,1.27146,-2.09596,159.374
2.92145,4.11248,0.780112,1.07831,147.096,2.44864,3.28176,1.07395,0.402223,155.224
-0.796619,-3.80356,1.58361,-2.30175,189.792,-0.129038,-3.14429,1.23765,-1.6363,195.728
-2.84922,0.762238,1.51911,0.7403,152.649,-3.25671,0.471125,1.28704,2.2843,151.3
-4.9606,-2.5386,1.41218,-2.72681,147.213,-4.04539,-2.30306,1.73916,-2.26373,155.41
2.05955,2.97153,0.711877,-2.25523,157.848,2.44864,3.28176,1.07395,0.402223,155.224
3.7617,3.5882,0.641852,-0.573061,151.907,2.92145,4.11248,0.780112,1.07831,147.096
-0.943128,1.69766,1.0259,2.53097,158.963,-0.123839,1.14305,0.88041,0.734978,16.8068
-0.529299,-4.71995,1.88155,-1.30018,191.171,-0.796619,-3.80356,1.58361,-2.30175,189.792
-5.31713,-3.44801,1.62634,-1.93535,144.665,-4.9606,-2.5386,1.41218,-2.72681,147.213
-1.29242,5.75131,1.54239,2.49529,121.574,-0.494108,5.51983,0.986408,1.94443,126.846
-0.920607,-5.27493,1.14747,-1.97285,187.001,-0.529299,-4.71995,1.88155,-1.30018,191.171
-5.90847,-3.34898,1.56173,2.94425,138.756,-5.31713,-3.44801,1.62634,-1.93535,144.665
-3.84008,3.17408,0.741257,1.10077,129.097,-4.29299,2.34719,1.07462,1.87024,131.569
-3.44151,3.21578,1.65745,1.16085,131.304,-3.84008,3.17408,0.741257,1.10077,129.097
0.559318,1.10201,1.31747,-0.571141,171.608,-0.123839,1.14305,0.88041,0.734978,16.8068
-4.09125,3.92972,1.91847,2.27803,121.479,-3.44151,3.21578,1.65745,1.16085,131.304
2.94415,2.65131,1.67144,-1.05236,161.401,2.44864,3.28176,1.07395,0.402223,155.224
-2.27244,5.94811,1.57113,2.94137,115.52,-1.29242,5.75131,1.54239,2.49529,121.574
2.37338,4.63295,1.43488,2.15086,141.588,2.92145,4.11248,0.780112,1.07831,147.096
-4.87294,4.5368,2.06135,2.46817,111.641,-4.09125,3.92972,1.91847,2.27803,121.479
-3.1808,6.29723,1.3409,2.71014,108.108,-2.27244,5.94811,1.57113,2.94137,115.52
-6.4748,1.45381,1.9985,2.11498,118.476,-5.95708,0.737833,1.53015,1.95971,126.786
-1.17162,5.55649,1.15497,-1.2991,123.97,-1.29242,5.75131,1.54239,2.49529,121.574
2.2759,5.61653,1.58677,1.66843,131.638,2.37338,4.63295,1.43488,2.15086,141.588
-1.75498,-3.88401,1.30963,-2.85202,180.59,-0.796619,-3.80356,1.58361,-2.30175,189.792
-5.08242,-4.4075,1.78218,-1.33388,146.95,-5.31713,-3.44801,1.62634,-1.93535,144.665
1.21802,3.86969,2.03348,1.88644,146.906,1.52844,3.13097,1.43521,0.314287,155.312
-1.29954,-1.02311,1.05609,2.80504,175.956,-0.355643,-1.20726,1.33022,-1.71425,18.4472
3.43866,1.82036,1.41651,-1.05353,169.737,2.94415,2.65131,1.67144,-1.05236,161.401
1.89045,3.78096,1.86988,-0.27001,149.178,1.21802,3.86969,2.03348,1.88644,146.906
-5.69655,4.48224,1.49683,-2.53855,106.671,-4.87294,4.5368,2.06135,2.46817,111.641
-0.366485,-0.312787,0.516125,-1.87713,178.092,-0.21268,-0.273941,1.00085,-0.859251,17.9056
-4.16428,-4.23909,2.14086,0.407427,155.669,-5.08242,-4.4075,1.78218,-1.33388,146.95
4.43778,1.80869,1.45682,-0.0419766,168.24,3.43866,1.82036,1.41651,-1.05353,169.737
-2.60124,-3.51805,1.69684,2.57971,171.605,-1.75498,-3.88401,1.30963,-2.85202,180.59
-1.34986,-5.94421,1.75395,-2.01446,180.016,-0.920607,-5.27493,1.14747,-1.97285,187.001
-4.48262,-1.42477,1.93262,2.02331,148.573,-4.04539,-2.30306,1.73916,-2.26373,155.41
-6.4743,5.0614,1.74112,2.46187,96.9452,-5.69655,4.48224,1.49683,-2.53855,106.671
-6.46015,-3.26286,0.732137,2.15518,133.328,-5.90847,-3.34898,1.56173,2.94425,138.756
-2.44355,5.81528,0.960161,-1.83792,116.016,-2.27244,5.94811,1.57113,2.94137,115.52
-5.7922,-5.09908,1.91607,-2.35998,139.176,-5.08242,-4.4075,1.78218,-1.33388,146.95
-2.67147,0.39328,0.561806,-0.894619,156.38,-3.25671,0.471125,1.28704,2.2843,151.3
-4.2277,-1.3934,2.02224,0.356548,150.744,-4.48262,-1.42477,1.93262,2.02331,148.573
-5.67464,-0.567102,0.989389,-1.6677,134.962,-5.57789,-0.119471,1.87836,-2.93346,133.697
-4.91969,4.28077,1.61447,-1.66133,113.507,-4.87294,4.5368,2.06135,2.46817,111.641
3.35299,3.91111,1.14528,-0.768284,149.051,2.92145,4.11248,0.780112,1.07831,147.096
-6.26071,-3.77614,2.39447,-1.93076,134.576,-5.90847,-3.34898,1.56173,2.94425,138.756
-5.42629,3.8479,2.52956,-2.15718,112.094,-4.87294,4.5368,2.06135,2.46817,111.641
-4.16971,6.31375,1.19331,2.99253,102.63,-3.1808,6.29723,1.3409,2.71014,108.108
-5.56779,-5.94734,1.43638,-1.34446,140.283,-5.7922,-5.09908,1.91607,-2.35998,139.176
-1.80564,-5.55458,0.775293,-2.65735,177.696,-0.920607,-5.27493,1.14747,-1.97285,187.001
1.73781,3.06892,1.29713,-0.626,156.386,1.52844,3.13097,1.43521,0.314287,155.312
-3.42835,-2.13881,1.80042,-1.27697,160.854,-3.59227,-2.02182,1.27146,-2.09596,159.374
-2.15877,-5.10834,0.864787,2.23067,175.472,-1.80564,-5.55458,0.775293,-2.65735,177.696
3.17926,6.04005,1.51919,0.443248,127.704,2.2759,5.61653,1.58677,1.66843,131.638
-0.0935632,2.98221,1.15922,2.99258,151.869,0.577426,2.90515,1.22409,1.45264,155.042
3.5584,5.8188,2.35852,-1.15898,128.974,3.17926,6.04005,1.51919,0.443248,127.704
-4.07385,1.29535,1.72543,-1.72668,139.594,-3.998,1.76586,1.83292,1.42753,137.199
3.80463,1.98754,1.19614,0.647207,167.809,3.43866,1.82036,1.41651,-1.05353,169.737
-5.11045,6.50848,0.915647,2.79559,95.5084,-4.16971,6.31375,1.19331,2.99253,102.63
0.34124,1.75674,1.72724,-1.75902,164.428,0.459547,1.91687,1.12712,0.947905,163.85
-0.0567404,-5.77862,1.15286,-0.527899,192.856,-0.920607,-5.27493,1.14747,-1.97285,187.001
