-3.20039,2.19996,0.643659,2.36143,21.927,-2.48959,1.50721,0.521768,0.00440685,0
-1.53793,1.80722,0.587645,0.312199,20.894,-2.48959,1.50721,0.521768,0.00440685,0
-0.72174,1.26399,0.78449,-0.616019,19.953,-1.53793,1.80722,0.587645,0.312199,20.894
-4.01315,1.61953,0.693764,-2.51968,21.0859,-3.20039,2.19996,0.643659,2.36143,21.927
-4.10276,0.652499,0.932139,-1.66053,20.2309,-4.01315,1.61953,0.693764,-2.51968,21.0859
0.0550833,1.89273,0.749452,0.681191,19.5662,-0.72174,1.26399,0.78449,-0.616019,19.953
-4.40636,-0.297118,0.854314,-1.87926,19.2379,-4.10276,0.652499,0.932139,-1.66053,20.2309
-5.10439,-0.956835,1.13274,-2.34345,18.3418,-4.40636,-0.297118,0.854314,-1.87926,19.2379
0.807341,2.55144,0.734938,0.719314,18.9826,0.0550833,1.89273,0.749452,0.681191,19.5662
1.77196,2.39733,0.948838,-0.266791,18.0153,0.807341,2.55144,0.734938,0.719314,18.9826
-4.432,-1.65505,1.37847,-0.833353,17.9404,-5.10439,-0.956835,1.13274,-2.34345,18.3418
-3.64136,-2.25466,1.25455,-0.658946,17.5257,-4.432,-1.65505,1.37847,-0.833353,17.9404
2.18304,2.81029,1.50559,1.03553,17.6143,1.77196,2.39733,0.948838,-0.266791,18.0153
-4.51562,2.48,0.609453,2.09725,21.1762,-4.01315,1.61953,0.693764,-2.51968,21.0859
-4.39554,-2.91128,1.26198,-2.4252,16.746,-3.64136,-2.25466,1.25455,-0.658946,17.5257
