-1.35429,0.0202764,1.0172,0.164267,21.8187,-0.500313,-0.5,1.02345,-3.14159,0
-1.09459,-1.30181,0.960708,2.47496,21.472,-0.500313,-0.5,1.02345,-3.14159,0
-2.06513,-1.42215,1.16946,-0.300904,20.6601,-1.09459,-1.30181,0.960708,2.47496,21.472
-2.94425,-0.950289,1.23648,-1.82511,20.0704,-2.06513,-1.42215,1.16946,-0.300904,20.6601
-3.53267,-0.141747,1.23295,-1.4916,19.6301,-2.94425,-0.950289,1.23648,-1.82511,20.0704
-4.36676,0.230622,1.63994,-1.97439,18.7538,-3.53267,-0.141747,1.23295,-1.4916,19.6301
-0.364619,-1.95201,0.75002,-0.969348,21.1718,-1.09459,-1.30181,0.960708,2.47496,21.472
-4.07626,1.1747,1.48396,-1.78582,18.9036,-4.36676,0.230622,1.63994,-1.97439,18.7538
-3.45461,-1.69315,1.66971,-0.102723,19.2682,-2.94425,-0.950289,1.23648,-1.82511,20.0704
-0.0385342,-2.89674,0.783974,-0.735391,20.2682,-0.364619,-1.95201,0.75002,-0.969348,21.1718
-0.924108,-3.35298,0.871172,0.785056,19.6929,-0.0385342,-2.89674,0.783974,-0.735391,20.2682
-3.44866,1.83949,1.07879,1.98032,19.2639,-4.07626,1.1747,1.48396,-1.78582,18.9036
-0.649488,-4.12324,1.44674,2.20348,18.9753,-0.924108,-3.35298,0.871172,0.785056,19.6929
-4.39052,-2.02145,1.54207,-2.48715,18.3094,-3.45461,-1.69315,1.66971,-0.102723,19.2682
-4.82835,-2.91892,1.59547,-0.464623,17.4998,-4.39052,-2.02145,1.54207,-2.48715,18.3094
