-1.62371,-3.66821,2.10462,-2.66073,17.2894,-0.737109,-3.23634,2.27027,-1.66737,0
-0.470201,-2.29036,2.45433,1.30061,17.7474,-0.737109,-3.23634,2.27027,-1.66737,0
-0.785072,-1.35005,2.58346,1.89112,16.9502,-0.470201,-2.29036,2.45433,1.30061,17.7474
-2.52875,-3.82134,1.70782,-2.70227,16.5013,-1.62371,-3.66821,2.10462,-2.66073,17.2894
-3.34234,-3.93268,2.2785,-2.52109,15.6444,-2.52875,-3.82134,1.70782,-2.70227,16.5013
-3.94342,-3.13921,2.18308,2.21566,14.9295,-3.34234,-3.93268,2.2785,-2.52109,15.6444
-0.829151,-0.351889,2.62504,1.61489,16.2764,-0.785072,-1.35005,2.58346,1.89112,16.9502
-1.55962,0.331006,2.63355,2.3898,15.2994,-0.829151,-0.351889,2.62504,1.61489,16.2764
-1.24251,0.70684,1.76281,1.24812,15.3865,-1.55962,0.331006,2.63355,2.3898,15.2994
-1.4936,1.66119,1.92459,1.82461,14.4896,-1.24251,0.70684,1.76281,1.24812,15.3865
-3.77876,-4.82519,2.1646,-2.02241,15.3059,-3.34234,-3.93268,2.2785,-2.52109,15.6444
-4.71174,-5.02595,2.46333,-2.77341,14.3394,-3.77876,-4.82519,2.1646,-2.02241,15.3059
-3.08806,-3.75547,0.881487,2.16435,15.9758,-2.52875,-3.82134,1.70782,-2.70227,16.5013
-4.84807,-3.1175,1.75747,2.70134,14.0955,-3.94342,-3.13921,2.18308,2.21566,14.9295
-2.53899,0.343904,2.43187,2.9381,14.6079,-1.55962,0.331006,2.63355,2.3898,15.2994
