3.77794,-4.02236,1.15093,1.24875,22.1594,4.04069,-4.97617,1.00533,-2.89679,0
3.27542,-3.19419,1.39915,0.628165,21.187,3.77794,-4.02236,1.15093,1.24875,22.1594
4.071,-2.80027,0.93885,-2.36375,20.9715,3.27542,-3.19419,1.39915,0.628165,21.187
2.43497,-2.68414,1.58217,-1.60231,20.3182,3.27542,-3.19419,1.39915,0.628165,21.187
4.19557,-1.80904,0.982957,3.00609,19.9763,4.071,-2.80027,0.93885,-2.36375,20.9715
3.18473,-5.38812,1.31778,-1.09428,22.216,4.04069,-4.97617,1.00533,-2.89679,0
2.05988,-1.80241,1.86826,-0.449278,19.3337,2.43497,-2.68414,1.58217,-1.60231,20.3182
4.08901,-1.17625,1.74991,-2.76788,19.2757,4.19557,-1.80904,0.982957,3.00609,19.9763
4.90643,-5.33914,1.34995,-1.49082,22.1441,4.04069,-4.97617,1.00533,-2.89679,0
5.53484,-6.11561,1.30317,-0.881945,21.2517,4.90643,-5.33914,1.34995,-1.49082,22.1441
2.54332,-6.02474,1.74592,2.21303,21.2424,3.18473,-5.38812,1.31778,-1.09428,22.216
1.56569,-5.94642,1.94113,0.411782,20.3971,2.54332,-6.02474,1.74592,2.21303,21.2424
2.46977,-2.31448,1.32166,-0.357222,20.0657,2.43497,-2.68414,1.58217,-1.60231,20.3182
0.566403,-5.92499,1.97217,-2.62552,19.4868,1.56569,-5.94642,1.94113,0.411782,20.3971
5.51686,-6.06739,0.668358,-0.616327,21.2891,5.53484,-6.11561,1.30317,-0.881945,21.2517
