-0.363149,-3.42672,1.90909,0.0687809,18.4469,-0.730251,-4.35638,1.87796,-0.904445,0
-1.61332,-4.8193,1.95476,-2.5137,17.4765,-0.730251,-4.35638,1.87796,-0.904445,0
-2.37481,-5.35298,2.32261,1.62641,16.6531,-1.61332,-4.8193,1.95476,-2.5137,17.4765
-0.404589,-2.43189,1.81635,-0.212598,18.0097,-0.363149,-3.42672,1.90909,0.0687809,18.4469
-0.51278,-1.49671,2.15359,-0.328827,17.345,-0.404589,-2.43189,1.81635,-0.212598,18.0097
-1.03618,-0.645448,2.1161,-2.12236,16.4226,-0.51278,-1.49671,2.15359,-0.328827,17.345
-1.3403,-0.367363,1.7001,0.872596,16.069,-1.03618,-0.645448,2.1161,-2.12236,16.4226
-3.3624,-5.31069,2.17133,0.872433,15.7118,-2.37481,-5.35298,2.32261,1.62641,16.6531
-1.47667,0.601494,1.90679,-2.19166,15.287,-1.3403,-0.367363,1.7001,0.872596,16.069
-1.79094,1.55039,1.93544,0.236508,14.3802,-1.47667,0.601494,1.90679,-2.19166,15.287
-2.56533,2.1014,2.24642,2.88067,13.422,-1.79094,1.55039,1.93544,0.236508,14.3802
-2.24768,-0.738207,1.50226,-0.431959,15.5938,-1.3403,-0.367363,1.7001,0.872596,16.069
-2.34954,3.02399,1.92665,0.238999,12.899,-2.56533,2.1014,2.24642,2.88067,13.422
-3.51771,2.33831,2.43838,1.7111,12.5697,-2.56533,2.1014,2.24642,2.88067,13.422
-2.12169,3.91403,2.32152,0.868241,12.2792,-2.34954,3.02399,1.92665,0.238999,12.899
