-3.48092,1.28836,1.63749,0.164267,20.9367,-2.53229,1.00307,1.50065,-0.893304,0
-4.14283,2.01161,1.83439,0.798052,21.0994,-3.48092,1.28836,1.63749,0.164267,20.9367
-4.69464,2.80249,2.09899,-2.04254,20.796,-4.14283,2.01161,1.83439,0.798052,21.0994
-5.24644,3.59338,2.36359,1.38745,20.1314,-4.69464,2.80249,2.09899,-2.04254,20.796
-5.53229,4.00307,2.50065,-0.729709,19.7157,-5.24644,3.59338,2.36359,1.38745,20.1314
-5.53229,4.00307,2.50065,2.06379,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,-2.71968,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,-2.7937,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,-0.500935,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,2.37632,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,-1.22985,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,0.547866,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,-0.027082,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,-1.90734,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
-5.53229,4.00307,2.50065,0.723572,19.7157,-5.53229,4.00307,2.50065,-0.729709,19.7157
