-3.24929,2.03466,0.922776,-1.82275,19.5824,-3,3,1,1.35577,0
-2.34537,1.6283,1.05619,-0.441942,18.9528,-3.24929,2.03466,0.922776,-1.82275,19.5824
-3.56117,3.76265,1.32164,2.16659,21.3477,-3,3,1,1.35577,0
-4.2245,2.25491,0.94436,2.91844,19.8758,-3.24929,2.03466,0.922776,-1.82275,19.5824
-1.47744,1.34095,1.46131,-0.519772,18.3486,-2.34537,1.6283,1.05619,-0.441942,18.9528
-4.38469,1.3126,1.23829,-1.73168,19.0406,-4.2245,2.25491,0.94436,2.91844,19.8758
-0.662505,0.772741,1.34721,-0.618183,17.4,-1.47744,1.34095,1.46131,-0.519772,18.3486
-4.28811,0.323693,1.12543,-1.47407,18.0593,-4.38469,1.3126,1.23829,-1.73168,19.0406
-0.21125,-0.118485,1.30154,-1.10263,16.4191,-0.662505,0.772741,1.34721,-0.618183,17.4
-0.519603,-0.963198,1.73901,-1.88426,15.9159,-0.21125,-0.118485,1.30154,-1.10263,16.4191
-4.33673,-0.664316,0.978888,-1.61943,17.06,-4.28811,0.323693,1.12543,-1.47407,18.0593
-2.18214,3.57504,0.978996,0.613123,20.3,-3,3,1,1.35577,0
-1.90862,4.48079,0.65525,1.29374,20.2854,-2.18214,3.57504,0.978996,0.613123,20.3
-3.37422,-0.688703,1.24905,-0.274705,17.0533,-4.33673,-0.664316,0.978888,-1.61943,17.06
0.139876,1.232,1.72835,0.639523,17.2209,-0.662505,0.772741,1.34721,-0.618183,17.4
